x,y
-29091.81881774041,-47879.338947892116
-30981.67124855007,-49697.175871985564
20925.328895927043,-35399.94433575002
20783.334564058387,33002.45651202152
-44115.05848825636,-26818.41503673934
-30972.02118083451,-45472.52254411629
-45536.25243518196,5743.027039974469
-48601.336578547816,-22723.159490276877
35698.301297777536,46342.09868179582
-47897.29080465743,42252.9504848552
-49892.33123918859,31641.352595639604
-16579.051435698533,41609.24219010716
46376.9885786524,-45559.06658627704
32920.73510430451,-39223.0280440544
-1540.7490602506568,-37038.84010376674
-5034.152398452218,-4421.885781199553
34902.78252275794,20832.928221841285
-25397.47603278639,21968.181514030617
40790.11804506767,5464.994219829733
-1977.4850641836483,7197.513221120233
14856.484419743165,24872.37185492368
-45693.813765586834,-17863.303533995102
-27919.476244464804,-41978.33222790721
5191.6678642004,46380.84098102473
20789.75504472884,-20182.31818056282
-8354.65515893865,-40268.92793068733
16537.02431256541,16794.076225910183
24684.145049302475,39634.413315146056
-31843.07213808226,-15721.350484752938
-28339.22157984221,25084.479634727373
-40939.48445836713,39452.08267112472
-38689.664059026654,-42648.10076981409
25628.333846653994,35552.07211381332
-6759.407315636378,36463.87177382118
-17873.971694155123,834.2179770946645
-47536.338044008495,-37126.17112682031
-38307.50902495328,-21857.69269278075
-1876.1474022015889,-47482.70174950924
27914.386217266874,-34707.26535175483
-21728.706510212636,-29414.5513365337
-12850.962219307637,-13286.118353208543
-43041.81464028038,-39771.75392387795
-38547.34048442103,29678.110116571734
44976.84311517245,48848.6702747531
-49826.158221949314,45609.09005784926
17972.219646072386,15109.8161489579
-48181.933903820776,20556.26081229105
-34755.340953200786,-772.4732667872659
4444.383367887816,44387.77527804525
-37594.739279130954,-24938.55314085389
20382.69933667378,-3447.0577083559606
-10456.087938844204,-4284.650288855296
-40560.33358388245,-39315.095273531806
39122.77256641348,-16116.853857137214
23380.586515393654,-9407.335796004701
45968.843836790744,-14529.972032946214
-38632.78794470814,-21580.618720663635
8404.1222009549,-11427.224956362947
44100.12207425742,-44632.62712688853
33417.619295066615,-5387.724010529649
-47813.30363315937,-19110.080607347136
22305.4846609994,35066.207242979886
-29673.111970703812,-24611.311575685722
29471.486130061876,36355.208183496245
-47614.00952981505,-15692.186030666222
33785.5609618416,-39933.826127402324
15213.979911055065,1640.8659874727061
20282.420394759647,-2742.381580183517
16733.49392265049,5295.683139357954
-12586.974129384209,-40868.614294825624
14334.607177732694,-34393.576580933004
-8701.966527616478,29148.51151179092
21707.696584624147,-14541.459630531972
46658.80968871603,13982.375338730257
39869.470701754,13521.141940072368
47240.046585383985,-49134.23065111035
15559.15926615541,8451.542296891734
43735.1528195586,46093.63293670297
-4148.936918814438,19617.968045796075
-30185.02468791833,-29397.325700933852
34434.48686534516,43521.953977053185
-46398.68048487448,-20316.936546500507
-45866.393220216974,7815.6902566025365
20907.797007190366,-33785.21551856439
-37551.66688309654,7658.384343638214
-2182.236298464857,34124.94050216692
-1092.3265416126205,42936.91184780022
5152.2820580321095,-18388.6271785185
-24505.12048895952,31242.92851960022
16850.127282872207,5051.140052644576
-5213.820940949931,-472.40512552093605
35930.85376257701,42221.3666360385
4534.142610410141,-28321.584206549243
34884.572822097805,-19573.33245536097
10718.424578705864,-30720.148503267763
49123.80025908307,-13983.91393714018
-15551.45985491877,47271.3711304652
47561.4085990389,-3746.570491673329
-3315.723776917179,31744.29118673221
-36525.103613678155,-39511.47179388674
-860.0324681409255,12918.953952768652
-18802.47329534823,38774.6516915608
-12860.61453775249,42945.75531357503
-7830.347708217267,-15511.694337846471
-39526.61843696221,27109.198609714967
-16642.0637685885,-49415.92467889107
43412.95768543905,-42539.27000250004
-46550.05327248594,-24286.407853177927
-39040.09455450652,33844.70206291392
29912.579749688663,-39177.080944682064
-36342.779218822565,-40832.63193241548
-5468.200967007042,31840.69505836553
2036.3610750847583,-15481.811318536187
-15037.444020061286,-40618.668111783365
-27785.296259327086,13687.55504601291
47463.06008375043,5167.324301165754
-32531.393744323388,-28994.83662819735
-19124.83837125889,-2709.77788666138
25486.035775264736,19133.777887264136
-36798.82945348374,44583.69901855028
20490.866503019588,28076.08950457108
24233.20537199676,-5855.934727213085
-42396.953457344556,13293.691560527732
-12188.924428664948,18107.507422202285
28370.45947448824,28716.730295978276
16359.782422769853,-24423.13042946844
40754.087956936935,2359.7776974122685
10146.994739504245,46510.46195132449
12469.027151530776,-47890.935541258026
1710.6198119162032,23285.55931518921
-35529.57381231172,32948.21494331775
-3872.372979970984,-7843.9056410570365
37778.83935536486,36107.03937704696
-34157.85661508291,29174.049978348314
-31534.481992415574,-41830.845719042234
-24957.96101963701,-17715.957507710933
13915.104122806943,-7471.372050859392
-7668.730338003437,4752.130024555301
23414.742436277123,-5595.993987884173
-344.8520382279829,45632.014993944584
12686.862996286141,31088.99223474588
798.989990350707,-9165.345859883178
4166.79851939843,-10804.333359461183
48225.881510484636,-21916.45284533974
-16595.07870160606,23220.01072866171
7016.605421157118,46151.935502437926
-40311.258058638756,42525.230486290086
18609.41087271657,18176.064362453515
39707.83381966256,-33517.61568178775
-45721.90855650751,-36578.089525772084
35982.58839599244,41979.45662286327
21490.37098807247,-8959.84917627397
-29743.680860994195,39988.46999140499
43576.59405443386,41415.87619466887
21301.993619718207,461.88481382669625
-23825.14906782347,-1683.2006036309187
-22956.839196870525,19694.835581350366
-5863.260476800813,-38701.62144198443
-36505.29183288935,21387.01954395339
40065.04640135547,-8708.210876125255
-4574.295637619485,-31865.154626118674
29216.08332182628,12034.54461983613
2476.297046206355,-8818.198038837143
17554.70235514396,45862.62967898247
-34884.10476461521,14399.646664872213
28816.13538089689,-36430.76180681295
-30353.50388106539,-58.02735921394131
302.06610377363495,-14713.240397306838
9029.616853038047,17877.97009632455
-14954.820268942281,-26242.581382613174
-44414.1755883789,31423.324455965805
-45417.690833017055,-25865.75396288129
25318.567021764848,42350.079095104484
-38142.81686792458,-23967.75029965661
15154.533081322286,-41285.23421156549
-16663.45061864085,-10423.848314997607
14974.463278579897,-20909.532518920336
17375.76061099275,44354.94784076794
-32367.252283553393,3413.904479419383
42013.82975113639,8133.519285488711
43916.936667258335,45478.017426113256
4299.643055239866,7502.493775288621
28782.5634911975,-40992.3701088813
20450.807994168073,-1342.9298722012372
41602.69112210939,-32636.625931092556
25673.70306175467,17935.3675157804
-8462.747899031587,9071.945082727529
20246.59189077911,-21705.89026129448
-890.8219036096954,-144.09641644232974
-16698.71120939317,27151.66672871181
-16591.193339562225,-17006.266329285212
32404.92256508576,-17185.368371945086
-39060.89895817866,41420.46234819132
39587.33386315192,45391.81868949662
-1379.1787885065964,-22169.510703083284
-35203.46122256737,-22999.604033760603
13459.741784613067,-13714.570446904185
4288.942585901045,38187.26157986756
11207.69564315076,-13037.198402590677
19540.71681548015,576.3496812242641
-19692.721753580478,21686.175216848857
10408.492487650588,-536.9909758654811
-5989.412217633472,-12938.287910931323
14448.723668689501,8925.528927016547
-15676.638099987184,26710.453238988353
41511.31182698886,48636.37326166899
-34854.34943461896,-41424.95377538933
-49622.72406924035,-41129.629938166334
-43988.42626241728,27717.389886617093
-45325.25615717044,-21415.689142897267
-4779.604296338125,-20114.286925441414
15740.03916317801,35752.48249703051
-37078.85713530137,44543.38423780673
-14404.061010636848,-47107.623993592315
42202.957161464205,40902.49256550112
-32658.292363849872,11839.420098782404
-30863.545925456172,-168.5589365089113
-45818.20016353913,-39953.5297599267
3683.363722316124,7257.956793730802
22400.957604389492,38636.31535481811
15422.29176371317,17093.954555453707
-40060.26831444587,-19311.799541031614
-35906.12096444681,-1611.8559434141312
4543.978634897039,-17510.28359607103
12506.301045217417,47735.837626007546
40753.31650754028,5384.777452116074
20265.12478939375,26004.062278103967
-36230.75593810117,24207.53909206761
-820.9573174581708,-23987.372668389395
-25311.464378904926,-17863.35279157054
-17320.509909732064,26027.808461541514
25480.128806460933,1997.4568283331218
47706.623715469344,37320.94837664126
-34893.38733468317,10560.494980731617
-17615.28925559699,-20057.829757144318
40727.73647308239,15149.141260559973
-30020.04605625528,25382.10644154961
-40064.883272277664,43661.475968086736
-31574.19010300373,30579.793273452484
19762.002968503657,28930.789570307013
14878.268094348068,26460.391166052254
-8726.453043039828,-7314.811328173865
-28640.827422455794,6093.643064638754
-2131.1881393782483,-8317.054674666813
49440.735681503575,-9650.717314272051
-44436.52110303298,3637.360119212274
-26336.07032375975,-3109.529888128737
-39840.946401559595,-35963.72861233736
-19050.74945124139,4591.332686894933
-465.1493949902052,-49990.32640092451
25283.952428917546,-3143.085569704951
-1408.3316872778973,23953.139923232204
-33637.53971236014,-29767.902431952465
-21363.67644046806,-27887.875477482947
47437.550177451194,11530.54426366429
30320.026695902612,-49454.18359577647
40853.439424260454,-56.549297683394784
21582.225526989274,-13569.571568887695
-14785.70292884347,34125.47761217053
20267.699080623202,5219.489481812611
-49178.82956436208,-14667.508308732558
1414.396626931902,8807.15361622635
-29822.28540699068,-31354.835581322615
-49040.05729830683,3534.3117448954686
33462.495708852715,45726.97182681924
40272.50602330781,-47441.84609673903
-8528.006662279196,-37514.928648924804
-26451.041019870725,42714.36056693529
-47929.3162031535,27217.42935700362
40027.87126850425,-1675.2515507232335
-11986.741043175498,-7890.403587128314
26710.317676799434,10703.271427517591
-17778.626035270983,27121.46998228875
-16211.041182914054,-8459.962984891823
-20763.465721848752,-45932.820043770436
5530.233256489536,45246.774023721395
-11981.926109896502,13521.933596612424
28135.69818541566,-22083.653695870507
23751.34666993339,17391.050441657586
35255.53105937387,10970.201644095168
3167.3121454417474,-6553.471076960293
-2209.866586586173,-7183.550043879716
24733.812872320883,20521.040854007166
-31645.13085764733,-31341.5837941436
27339.243636766852,-10626.232825603221
36277.20426685996,-27914.06993342589
-31003.23447883464,26901.36094292035
-8301.573816556629,-2586.899384689412
36576.351943753616,-33612.41678032998
-32790.87565016878,38075.035333489905
-2379.441166135221,39771.44836253246
-30539.54282009128,31185.102419874023
-20156.84127034949,-13624.816665171324
23860.635890016812,-39869.685071921216
-29461.813475941344,43596.81461665215
49195.72897663433,13311.509016805401
16657.86579542332,-14273.900245037918
-42435.82441740248,42913.433938245515
-23254.904579186532,-34981.77256061896
-5874.280590055548,43013.68873166313
-9158.923756247805,-36882.851134701246
12054.549365113964,-39489.81091085546
25811.966870118886,24975.89067493211
-17046.410274795875,-11934.871901325583
25487.370721230483,41441.459017754554
-1401.0112943759757,42278.286736889
32434.04666138765,-11890.78340228611
-22243.402250648338,20129.0600612434
-3770.2648933631845,37632.7485617495
-42542.080481073,6588.70295563565
31269.579562350325,-32228.490055764312
7172.882813956205,18125.395678303
-34934.61254006529,-13534.643472176544
29205.26971694557,9274.162997044732
15794.05579868347,29389.227492653958
22045.311583228842,17884.876219945367
21983.95699894613,-29789.215201543273
-8671.245886640167,-29462.802536860865
27528.997723981407,-21328.241989401155
8258.718964186995,-811.050062143992
1006.2387690219721,49468.9800877659
-34851.28209799082,-26132.664397939
-28092.043776779054,45647.05051559976
-21828.934307809057,-38211.3113893745
17566.155394516027,38051.97686732133
-32298.416888202453,7081.343542940277
-17166.063910741446,-28125.147843696817
42321.02766755854,-44531.70814065559
49864.9661646104,-8463.735149984686
4518.686079631507,-34054.09768619021
-41258.95391226637,-35048.31645575224
39057.6743822381,17387.12691975528
42438.70247190009,27961.980154525423
429.59675549412157,-20860.798447237317
-39665.14217277641,-25727.15215299357
5746.451642434325,41531.93012187135
27548.601990534462,-13233.526189268097
-30703.99648260438,-22861.006974769894
42826.607695314786,-9401.172130088997
-13686.471812211365,-45665.53197970402
47211.209122249034,-3738.500549605939
-33701.323777765734,-3975.347193194123
-37340.70538775045,-38351.39064818538
49203.0979968258,-32072.80020792462
-24652.576459296237,6783.430599231055
35179.21683317999,30823.32658294482
-18426.42174855862,32447.31907806524
-28522.00053314484,45299.631082556836
21535.05285149877,-29750.086469069804
-49191.51404273891,24891.38530748245
18698.643949180572,-18848.98013543117
-37164.85530963396,40466.933782787426
-28470.82505067806,15068.356333076437
38550.420842458836,34654.24979314658
32432.51131235498,-41086.0164983065
12589.585672719371,-4358.351897698487
-2467.8327117104714,42998.39483616683
-33091.173969734686,20478.928471445524
39597.91654383826,-24440.611188406103
-31453.13624951771,17066.25407893947
-42350.727216020976,33905.448333502885
41434.99464866689,-27758.662070754704
-37700.14424147563,-22987.150958800685
17112.201635831116,-22602.62674142035
10423.45549868111,40283.653043841805
-36987.66240581,20228.749609057362
48613.770540926904,19571.83698259972
40342.172363895166,16109.403342791695
36002.69893508694,-10299.45295219703
-8602.563526520424,24291.749961630925
34579.797543916735,-42191.54049804341
2455.693524440594,24301.19214951758
-20643.392531733574,8337.452759803133
-8773.262973023477,-47671.32398878
4383.116226985262,16107.537521915894
41550.26733876579,-33686.19241670767
-12329.724080400272,-13247.262691639073
7866.506486863889,-526.0181790082808
-9368.899940672292,-3187.011274131768
15666.662721973857,7039.802111500881
-23282.194152574044,-38898.7486772417
26821.841049336315,-35795.47728850314
44231.76061937737,17929.808601672237
-43556.88815633816,32333.50438868532
-43011.06123509111,-11615.67898402467
-10937.685771483486,-5609.136648497115
44325.423042929746,22914.478418263196
-32929.90735703451,-18451.392275163304
-19764.84173652895,-30433.765961505644
30562.537202181138,7370.747490447105
-33998.36140746435,15331.320266647297
41952.58974344065,-20888.81848676296
-14314.11368351514,-37177.39893926422
-3342.712292993166,-470.9071666932685
-487.60696971634763,-17920.714532807124
-21642.763717591683,33714.76806734115
45463.98736742412,23005.63204659223
2003.8067080295098,-17449.468823608073
47283.63361984731,-24507.643260603905
-38098.942269480714,-49114.39089599656
-29599.29136882531,15925.975401398262
2551.6311726471395,-40339.78321532905
-27893.527308169163,18021.654236304486
2120.308148330152,-48874.8126360468
-3457.356430032532,-48729.33709324623
-30191.53660933498,44468.187266829686
32392.1744960981,13044.632202584917
-48161.79618377223,-35034.60175047735
36230.44353408227,-37208.326085052555
-25048.825046116275,-20420.43515588954
20461.044593516854,-20208.860684197116
-49557.6927660002,-19856.781353869013
-6767.319224649415,-22437.622887127807
-27330.529145529646,29667.717533107174
-12148.385764920278,-17365.014515869003
1651.9037683580207,39336.70923551087
18414.29134728034,21955.039249879694
21954.678188622467,-32181.844532474148
-20602.181898931816,23536.901956669466
-47477.70448730815,19951.45878115043
26902.669124808897,-19414.359962715123
-28648.065281221057,-20392.7505971639
46062.819812618596,-3261.631363478501
449.81595067519197,12739.568132182021
-3206.6207325450955,-47992.221825300454
36303.391403418515,-14777.240182077821
15587.50796874504,-256.9117468914639
3252.398023020442,25210.046150367216
17627.972473763508,22111.168404534088
-47979.4445722487,28353.456760674046
-15112.882404170368,-44231.800517508345
29560.340329913794,10942.36971068614
17977.17761023139,-45368.88476299206
-2957.1604874672585,-188.24529169798598
-5603.374211203782,5133.946041259918
-1419.0668823099052,18853.977233551843
45362.719267462046,16297.384135173232
10895.973595047348,30885.968896948612
-48248.94994394764,-37829.03341915453
-21348.087467703892,7528.505275377717
-36149.888994897236,37273.111010166285
-4827.695035032908,18977.15881353208
-21105.148795058314,36234.32572529552
15916.441593516816,-22790.435084220317
26768.51797002837,33517.55300808845
-2923.70866095506,41336.035047316574
10844.765142393564,-33861.87750628704
-27002.38032241744,10369.561315964227
-16855.12997375824,-38232.43006590911
45872.59903992737,20278.9090726065
27802.430065396155,49502.79540331337
24163.458903088376,-35822.30792033403
-44728.88367466063,-29969.104841974793
-28829.161635167577,26002.631573305225
29084.34783780276,9945.969101211083
-36844.37552046316,-18978.083187679527
-5670.54878598181,-21094.647446631054
132.46746070458838,49049.19084017914
14962.328625949727,14511.828197902933
-37688.679966822834,49116.85839537665
-35280.15058827396,22070.909366978507
27708.70274198458,21197.51299330721
35300.84484575901,22865.955140923823
14397.35225610479,-49093.22259776523
26971.112121191054,-29525.196436407186
48363.13129045671,43403.16585780275
29887.881083921464,-49915.312037918215
-37137.258490063155,-12129.704030600962
-38271.88892136455,-30346.000368644833
4009.0078068850235,-41723.74550217719
15191.911995959461,47746.25641853256
16301.06077002138,-21364.163631426236
-38298.27371175576,17012.082241428005
42194.69183718853,-8729.702628173141
30580.560147977852,34501.97950773562
16351.199520429938,-11636.3840917582
-3263.663140695194,49623.926784966214
28448.61436422055,-5827.026870625485
-25133.736458452626,2777.366789518121
24426.67574657562,28845.275909621025
-47957.1754490818,16478.411056553166
-28916.26940598582,43546.69179744239
47939.60650597311,41557.227077115174
26767.31925807434,25523.12539503343
21152.53854167034,-18577.31241508278
14334.127547690834,40109.86109475994
-24785.54128514703,35810.93873136793
-20386.46705408038,35971.09423399989
40418.00777892744,-41913.992305606305
21800.1417424319,23844.578457421005
46126.7421772809,-5315.136800844367
21276.94029228533,47976.60446398691
-25066.304152915865,-2608.236601876035
-44659.772222558015,-39917.2497587712
297.0241248607675,-34311.926300129555
19456.28735397531,39258.7232223965
-4771.0056358568845,-46230.22891037643
-42479.62762489332,250.71312306697013
29871.99388326125,10832.855732389457
34673.46500924995,3087.231922659761
-28968.99597688467,14727.988864806108
38861.45442469011,-49960.530521986766
-11665.81582065991,15498.963338574657
11254.141099803139,-37255.667804233686
-23483.682280694728,22968.875145974165
-2179.789463779236,11482.305497816436
-35449.83186406014,-18005.911774567805
10025.7487529396,-27984.814986232643
-48308.401645549195,-35106.48134811798
-32641.163271639016,17142.4858272329
5277.161419553744,-2201.7028216160475
-45723.99094953177,16878.287248853983
28085.85560809611,25725.43732192143
-43941.19453306698,-13355.525332319896
-31794.22697105472,34871.75237929543
-43478.05034572556,-33128.07211492294
34699.543524905144,48890.07223999535
497.9244813848816,-24164.816983439174
-14976.855522398335,-34319.28181753159
33823.27661326712,-40532.96950343517
12638.111093848403,-46644.82123088778
8985.381784880974,47699.35947309429
-16448.865617882257,-29757.695824260445
-49047.76762394929,528.2250893765106
-34874.43985622776,25346.70563824324
-36036.214890470044,32455.986364978216
-45049.56304968763,-16209.704621226418
-10025.045592344406,-18745.440714823202
-6114.124181058301,10172.623508167255
-37109.49360013669,-13702.78994276566
9217.190440684897,-31780.897534712338
-24760.851427813923,41456.26871117389
-16607.375133704492,-14132.470088987171
38690.78519563831,-31922.77766462719
18299.469812508738,-32712.069638107176
43527.5055654301,-43893.18059186846
23711.02124107376,-41651.66528952129
25272.044410791474,4174.148483527929
14906.18878609804,-27069.61831862975
11581.06253575415,18847.5885269777
1988.2519725914483,16136.890123914838
-15000.388936461162,-12425.37022377823
28240.351406524165,35723.89266868503
43406.576336203194,27565.55431603285
17504.758084254558,29338.52036175324
7340.295288231724,2288.274705237958
1711.4723867272419,-10445.643333643262
-43153.839103784965,37575.46414942301
26573.128370104438,5809.742822127872
-35465.81836753573,-26374.92478456036
46752.11389665075,-47385.54792280078
-16646.240459549055,-11162.308574181301
48059.8973346414,-18129.120328602723
5808.243581143557,-3731.4161025386206
3730.437574951595,12067.404236093049
152.93717215592028,7562.380524448909
-18479.142380791734,10781.136956585291
-18798.770005713617,-35739.52821975397
28153.524802693795,-11865.045889914016
-28673.373460184503,-49804.83963869442
-10853.042142273362,13038.066949084981
7033.098288948026,15533.926786799479
41800.33418990046,-20992.748350889713
-48080.935846665816,4609.3749861382485
-12103.124315707215,-27777.194414639107
14902.038644723125,-40770.16436032066
27174.93831052713,-9580.273334359179
20032.511265245324,-44301.573855743096
-18520.01070006175,16250.88292768544
46124.21135272939,-39663.97503151298
43486.53527331603,-25903.67724698659
-2138.910610295142,-49342.69168266861
-12127.477096525574,-20372.276433468884
41715.44061468708,-2415.254746673323
1930.6882919117197,38242.78958075184
-46292.704912075955,-13758.4753737642
-23898.476904973264,1932.334364583954
-37689.80620151896,-2987.327904028003
29604.223838087186,7334.464626968029
31389.4028528513,3189.7853950919375
30761.102597941335,21400.705388829767
44001.78584038588,36526.0169781024
19378.405060401714,7427.467013245681
16778.675672644218,-42788.017002116365
32485.597453492064,-44776.83804357013
35199.93893445899,14430.15702684467
-10192.094822724008,-36045.92673692151
-36885.13186366032,182.050346036311
28861.942077791424,8312.917551557075
27463.71108452461,38859.88024074782
34506.91116571754,-16496.449098568133
20262.97653810618,-48052.74722093691
-4451.447914916762,46674.24770413984
15456.400069103782,28864.635369733005
43618.21259648762,42025.779177863806
-3632.2020190281855,-27473.41603734765
45014.68968161182,30497.479999524545
-8161.668781389087,-48489.58008107733
11505.480967115567,-13470.733890414089
-33369.37007839489,-31825.22998238593
-11433.442261018256,-2518.959128005216
-33234.10129750046,-45133.98277538037
32920.56038885882,46537.345019282664
24900.736133399605,14979.869470957552
-42298.76946297251,-16592.12415369664
-39195.87849107253,-27905.924856944785
7369.74774809147,733.9152274058014
31941.699164394933,42280.27759179538
-42636.9541713981,21479.573934763586
32080.96206826303,-39425.2294311557
-27792.952559457884,-41448.80701783797
-14528.923040155405,-27277.94960726617
11685.675789168215,-49816.81193020297
12160.20846720054,7547.028210658824
-28599.035893479828,36318.31978492166
-41212.27497635276,37467.82767059938
-3552.7618151521833,-14927.0844924144
-43899.07541488802,-8559.001496184315
21731.407101925026,31645.506055757287
-24672.218981045833,-34181.31965455022
18260.600300776452,154.3631466471629
41615.915514964596,-23072.414544586907
-43563.88767093022,-35243.79105273094
-49553.06915377695,33113.33689499669
20130.695202013514,37283.07504883253
-42920.906470244554,39327.642033576594
-47722.87749411444,38078.04828040664
-22833.726194953342,-1008.3192388540718
34760.43581492207,16692.943385377657
-42603.04844970602,24960.20689441254
-36161.35607119319,18073.414706794178
-13470.628474241343,17031.383095023346
19128.11306242579,-20156.216176792197
-9085.466696694366,-501.5426859107164
-37916.552788129266,-7715.775631912081
-35866.15857358016,41618.22667324138
-45014.96926423496,-37195.8509393681
-32131.182570253535,4887.726258575742
-49542.002030176205,27859.136769572855
-18958.70134756199,-36291.17559623787
25789.890515448245,25025.934205427868
-49122.9314050603,1058.5724239323024
25283.198977431963,4713.863017384235
4166.642882021554,10554.637038504456
43487.89523663152,32953.69223161808
-42780.44562891408,-41955.25080508986
640.3578025309776,-32670.28634653013
46032.30334425152,31132.076644733985
-28228.176045956156,38946.8101406945
-21587.299792609316,-46387.10081797719
-476.79404903342436,33472.02045205337
-14863.752390190577,-35280.636377994924
-9051.889468653584,26580.95740996298
46614.4733741612,-171.7357777703876
24659.289302434463,-5321.104311121027
-47539.874213175135,40741.50431172214
-47283.11136370149,-18329.286868305884
49092.748141116615,-48445.538655461416
4782.3054486163755,856.1811233385397
-44775.603901431605,46455.167478781004
20908.739617780036,-41211.089000111235
-31316.350003668857,-21927.265620385562
15382.804261912297,-22421.298303853466
-6507.511981519465,-47203.99416732854
27162.26926519998,-7571.2891369208
-21466.222568161465,-47037.87978218723
37506.284791535996,28543.117948839168
-23610.66814754651,32623.85902459586
29872.626825585157,11788.699555709249
23864.698553846585,2196.7425171597556
-30019.041367253463,-32837.22336459267
-38241.84759576414,-46976.32657977076
-27258.290529194084,-17971.16201054696
41556.26037350104,-27300.353933660703
23096.149047931292,-12764.273539842663
23849.918442065322,-10588.469424933855
21097.992381173757,-39749.10641665155
2194.1491663712177,39563.00196812785
17312.839953102753,-34038.6036959982
-45053.930243552975,-30519.531428922943
-36460.210050157424,-39972.28894913712
-11791.979556685894,12826.624318744773
-26511.549918491826,8440.998315276094
48080.79795382108,-5070.100038717084
35637.71824592497,30481.878455801503
29235.573436423136,40152.64621066929
-41427.750524750314,9862.795703075244
162.2846704976144,31495.2147800486
37673.15332055301,-15753.157950859875
40947.86038631355,21556.15051602844
-49077.02747888662,-11374.964880666228
-24837.429882545937,14224.161520622358
14188.7714407273,43925.244463708535
-37860.60938123397,46379.645997031104
-35558.44351360313,-13065.931919737217
-4986.229084406602,-19574.66412918869
33223.51388278637,20190.520686664713
-49025.7727297341,2450.869085612095
7577.014533225346,-29937.624159506693
-3244.772482540026,12676.848058287615
29251.50648691577,-38490.97831728385
-16625.897553464085,-26085.566559238683
47380.57305263646,30107.036363167004
8340.800046988139,-12305.057094608896
24714.33492964512,18148.28238665751
-5098.363573056197,17595.622315505534
-40462.24584283011,-33659.07437616631
-22283.965633238044,-11945.50832284127
19180.397435695817,-17635.661686087857
-9847.791778825598,-15641.562427726274
-13775.085660841802,-30595.82998538306
-21827.508813891905,14873.518291829412
11694.907841337643,-443.55767261707865
10707.939392982713,-40380.00376739244
2907.931096126171,-29462.71061259227
30598.175801258498,11817.389927412925
-10574.697438385594,-18618.272151182282
7615.805588171876,6838.8109925455965
23223.065785368235,22414.59524800682
36300.836762151725,-17291.173688232164
18410.10558764549,-7797.202627735267
-12561.005535356617,-34738.43117743887
6228.375238993378,37538.56733275942
18634.35552058026,40232.588999559746
18382.959736759673,-41867.27974842055
30498.961141226853,33453.5643830701
375.30303250212785,44089.93441650706
-22553.649951309195,6126.940940842363
46365.56117345798,-2668.7542313559743
-18186.106843233963,-12836.63142488687
46561.851897239714,-39459.04371032964
-15399.54063071316,2657.548931536868
-34572.53110408498,22238.446461455387
-20040.153071259792,5357.559317836724
-29717.4303259619,17267.78534625344
49072.54556050922,7.870437514245765
25176.019756224654,-28845.72334539608
-47785.94897955794,-41581.17736398557
25126.9125949215,-12752.233867200568
32814.565998403,33675.57253377069
-46000.72919274201,-26148.14974164177
-49164.29279849703,-7090.3041759090565
-1813.17769394842,-40086.36261377183
-5194.808078303459,-42116.355052533014
-39396.64625511143,8126.929414295625
-34599.63870781655,-21947.5802701532
